32,31,31,31,31,31,32,31,31,32,31,31,31,31,31,31,31,31,32,31,32,32,31,32,32,31,32,31,31,31,31,32,31,31,31,31,31,32,31,32,31,32,31,32,32,32,31,31,32,32,31,33,2,2,2,30,31,31,31,31,31,31,31,31,32,32,32,31,32,32,32,32,32,31,32,31,32,31,32,32,31,31,31,32,31,32,32,31,31,31,32,31,32,32,32,31,32,31,31,32
32,31,32,31,32,31,32,32,31,31,32,31,31,31,31,32,32,32,31,32,32,32,32,31,31,31,31,32,32,32,31,31,31,31,31,31,32,31,31,32,32,32,32,32,31,31,31,31,31,32,31,33,2,1,1,30,32,31,31,32,31,32,32,32,31,31,31,32,32,32,32,31,31,32,31,31,32,32,31,31,31,31,31,31,32,31,31,31,32,32,32,31,31,32,32,31,31,32,31,32
31,31,32,32,32,32,32,31,32,32,32,31,31,31,32,31,32,32,32,31,31,31,31,32,31,31,31,31,31,32,32,31,31,31,31,31,31,32,32,31,32,32,32,32,32,31,32,32,32,32,32,33,2,0,0,30,32,31,31,31,31,31,31,31,31,32,32,32,32,32,31,31,31,32,31,32,32,31,31,31,32,32,32,31,32,32,31,32,31,31,31,31,31,31,31,32,32,31,32,32
31,32,32,31,32,31,31,32,31,32,31,31,32,32,32,31,32,31,32,32,32,31,31,31,32,32,32,31,31,32,31,32,32,31,32,32,32,32,32,32,32,32,31,32,31,31,32,32,32,32,31,33,25,1,2,30,31,31,31,31,32,32,31,31,31,31,31,31,31,31,32,31,32,32,32,31,32,31,32,31,32,31,31,32,32,31,31,31,31,31,31,32,32,31,32,31,32,31,31,31
31,32,31,31,32,32,32,31,32,32,32,32,32,32,32,31,32,31,32,31,31,32,31,32,31,32,32,32,31,31,32,31,32,32,31,31,31,31,31,3,42,4,32,31,31,3,42,42,41,42,41,43,0,0,1,40,41,41,42,42,41,4,32,31,32,32,32,32,32,31,31,32,31,32,31,31,32,31,31,31,31,31,32,31,31,32,31,31,31,32,32,31,32,31,31,32,32,31,31,31
31,31,31,31,31,32,31,32,31,31,31,32,31,31,31,32,32,31,32,32,32,31,32,31,32,32,32,32,31,31,32,31,31,31,32,32,32,32,32,33,1,30,32,3,41,43,2,1,2,1,2,1,2,2,0,2,1,2,0,1,0,40,4,32,31,31,32,32,32,31,31,32,3,42,41,41,42,4,32,32,31,31,31,32,31,31,32,32,31,32,32,31,32,31,32,32,31,31,32,32
31,31,31,32,32,32,32,31,31,32,32,32,31,31,32,31,32,31,32,31,32,32,32,31,31,32,32,31,31,31,31,31,31,31,32,32,31,32,32,33,0,40,41,43,0,1,2,50,52,52,51,52,51,51,51,51,52,52,51,53,1,1,30,31,32,32,31,31,32,3,42,41,43,0,1,2,0,40,4,31,31,31,31,32,31,31,32,31,32,31,31,31,32,31,31,31,31,32,31,32
31,31,31,32,31,32,32,31,32,32,32,31,31,31,31,32,31,31,32,31,32,31,31,31,32,31,32,32,31,31,32,32,32,32,32,31,31,31,32,33,0,1,1,0,0,1,50,14,32,32,31,32,32,32,31,32,31,31,31,33,1,1,30,31,32,32,3,41,42,43,0,1,0,0,0,2,0,1,30,31,31,32,31,31,31,32,32,31,32,31,32,31,31,31,31,32,32,32,32,32
32,32,31,32,32,31,32,31,32,31,31,31,31,31,31,31,31,32,32,31,31,32,31,31,32,31,31,32,32,31,31,32,31,32,31,32,31,31,32,33,2,2,1,2,25,50,14,32,31,32,32,32,31,31,32,31,32,32,3,43,0,0,30,3,41,42,43,0,2,0,1,1,2,0,50,52,51,51,14,32,32,31,32,31,32,32,32,31,32,32,32,31,31,31,32,32,32,32,32,31
32,32,32,31,32,31,32,32,32,32,31,31,31,31,32,31,32,32,32,31,31,32,31,31,31,31,32,31,32,31,32,31,32,32,32,31,31,31,3,43,1,0,1,0,50,14,31,32,31,32,31,31,32,32,31,32,32,32,33,0,2,0,40,43,25,0,2,1,2,2,50,53,2,0,30,31,31,32,31,31,31,32,31,32,31,31,32,32,31,31,32,31,31,31,31,31,31,31,32,31
31,32,32,32,31,32,31,31,31,32,32,31,31,32,32,31,32,31,31,31,32,32,32,32,32,31,32,32,32,31,32,31,31,32,32,31,32,31,33,0,1,0,2,50,14,32,31,32,31,32,32,31,31,31,31,32,32,31,33,0,1,2,1,0,1,0,1,2,50,51,14,13,53,1,40,4,32,32,32,31,32,31,32,31,31,32,31,32,31,32,31,32,31,32,32,32,32,31,32,32
32,32,31,32,32,31,31,31,31,32,31,31,32,31,32,31,32,31,31,31,31,32,31,32,31,32,31,32,31,31,31,31,31,31,31,31,3,41,43,0,1,50,51,14,32,31,32,31,31,32,31,32,32,31,31,31,32,31,33,0,0,0,2,50,52,52,51,51,14,31,31,31,33,1,0,30,32,32,31,31,31,31,31,31,31,32,32,31,31,31,31,32,31,31,32,32,32,32,31,31
31,31,32,32,31,31,32,32,32,32,31,32,32,32,31,32,32,32,31,31,32,32,32,31,31,31,31,31,32,31,32,31,32,32,32,32,33,0,1,1,50,14,31,31,32,32,32,32,32,31,32,31,32,31,32,31,32,32,13,53,0,1,50,14,32,31,32,31,32,32,32,32,33,2,1,40,4,32,31,31,31,32,32,32,31,32,32,32,31,31,32,32,31,31,32,32,32,32,32,32
32,31,31,31,31,32,32,31,32,32,31,32,32,32,31,31,32,32,32,31,31,32,32,31,32,32,31,32,31,32,31,31,31,32,31,3,43,0,2,2,30,31,32,31,31,32,32,32,32,32,31,32,32,31,31,31,31,32,32,33,0,0,30,32,32,31,31,32,31,31,32,32,13,53,1,2,30,31,32,31,31,32,32,32,32,32,31,32,31,31,32,31,32,32,31,32,31,31,31,32
31,31,31,32,31,31,31,31,32,32,31,31,32,32,31,31,32,31,31,32,31,31,32,32,31,31,31,31,31,31,31,31,32,31,32,33,0,1,50,52,14,32,32,31,32,31,32,31,31,32,32,31,31,31,31,31,3,42,41,43,0,2,40,42,4,32,32,32,31,32,31,31,31,33,0,1,30,32,31,32,31,31,32,31,32,32,32,31,31,32,31,31,31,31,31,32,32,31,32,31
31,31,31,32,32,32,31,32,31,31,31,32,32,31,31,31,31,32,32,31,31,31,31,31,32,32,32,32,31,31,32,31,32,32,32,13,51,52,14,31,31,32,31,31,32,31,31,32,32,31,32,32,31,32,31,32,33,2,2,0,2,0,1,2,30,31,31,32,32,31,31,32,32,33,2,2,30,32,31,32,31,31,32,32,31,31,31,31,31,31,32,32,31,31,32,31,32,32,32,32
32,32,31,32,31,32,32,31,32,32,31,31,32,31,32,31,31,32,31,31,32,32,32,31,32,31,31,31,32,32,31,31,31,32,32,31,32,32,32,32,32,31,31,31,32,31,32,31,31,32,31,32,32,31,31,32,33,2,0,0,0,0,1,1,30,32,31,31,31,31,31,32,31,13,53,2,30,31,31,31,32,32,32,32,31,32,32,32,31,32,32,31,32,32,32,31,31,32,31,32
32,32,31,31,31,32,32,32,32,32,31,31,32,32,31,31,32,31,31,32,32,31,31,31,32,31,31,31,32,31,31,31,32,32,31,31,32,32,31,32,32,32,31,31,31,32,32,31,31,31,31,32,32,32,32,3,43,0,0,0,1,0,1,0,40,4,32,32,32,31,31,32,31,31,13,52,14,32,32,31,32,31,32,32,31,31,32,32,32,32,31,31,31,32,32,32,31,31,31,32
31,32,31,31,31,32,31,31,31,31,32,31,32,31,32,31,32,32,31,32,32,32,32,31,32,31,31,32,31,32,31,32,32,31,31,31,31,32,32,32,31,31,31,32,31,32,32,31,32,31,32,31,32,32,3,43,2,2,2,0,0,1,2,1,0,30,32,32,32,32,31,31,31,31,31,31,31,31,31,32,31,31,31,31,31,32,32,32,31,32,31,32,32,31,32,32,32,32,31,31
32,31,31,32,32,31,32,32,31,31,31,32,32,31,31,32,31,32,31,32,31,31,31,32,31,31,31,32,32,31,32,32,32,32,32,31,32,31,32,31,31,32,31,32,32,32,31,31,31,31,32,32,3,41,43,0,2,0,0,0,0,0,0,2,2,40,42,4,32,32,32,31,31,32,31,31,32,32,32,31,32,31,31,31,31,32,31,31,32,32,31,31,31,31,32,31,32,31,31,32
31,31,32,31,32,32,31,32,31,32,31,31,31,31,31,32,31,31,32,31,31,31,31,31,31,32,31,31,32,31,31,32,31,32,32,31,32,32,32,31,31,32,32,32,31,31,32,32,31,32,32,31,33,2,2,1,1,0,0,0,1,2,0,0,2,2,1,30,31,31,31,32,31,32,31,31,31,32,32,32,31,31,32,32,31,31,31,32,32,31,32,32,31,32,32,32,32,32,31,31
32,31,31,31,31,32,32,32,32,31,32,31,32,31,31,32,31,31,31,31,32,31,31,31,32,31,31,31,31,31,31,31,31,31,31,31,31,32,32,31,31,32,32,32,32,31,32,31,32,32,31,32,13,51,53,2,0,2,0,1,0,0,0,0,0,50,52,14,32,32,31,31,32,32,32,31,31,32,32,32,32,31,31,31,32,31,32,32,31,32,31,32,32,31,32,32,31,32,31,32
31,31,31,32,31,31,31,31,31,32,32,32,32,32,32,32,31,32,31,32,32,31,32,32,31,32,31,31,32,32,31,31,31,31,32,32,32,31,32,32,32,31,32,31,31,31,31,31,32,32,32,31,31,32,33,0,0,0,0,1,0,0,0,0,1,30,31,31,32,32,31,31,31,31,31,31,31,31,32,31,31,32,32,32,32,32,31,31,31,32,31,31,32,31,32,31,31,32,31,31
31,32,32,31,32,32,31,32,32,31,31,32,31,31,32,31,32,32,31,32,32,32,31,32,32,32,31,31,32,32,32,31,31,32,31,31,31,31,31,32,31,32,32,31,32,32,32,32,32,32,31,32,32,31,13,53,2,0,0,1,0,0,1,54,50,14,31,31,31,32,32,32,31,31,31,32,31,32,31,32,32,31,32,32,32,31,31,31,31,32,32,32,31,32,31,31,32,32,31,31
32,32,32,31,31,32,32,32,31,31,31,31,32,31,32,31,32,32,31,32,31,31,32,31,32,32,32,32,31,31,31,31,31,31,32,31,31,32,31,31,31,31,31,31,31,32,31,32,32,32,32,31,31,32,31,13,53,0,54,54,54,0,54,54,30,31,31,32,31,31,32,31,32,32,31,32,32,31,31,31,32,32,32,31,31,32,31,32,32,31,32,31,32,31,31,32,31,31,31,32
32,32,31,31,32,32,32,31,31,31,32,31,32,31,32,32,31,31,31,31,32,32,32,31,32,32,31,32,31,31,32,31,32,31,32,32,32,31,31,32,31,31,32,32,32,32,32,31,32,31,31,32,31,32,32,32,13,52,53,54,54,54,54,52,14,32,32,32,32,32,32,32,32,31,32,31,31,31,31,32,31,32,31,31,32,31,32,31,32,31,32,32,31,31,32,31,31,31,31,32
32,32,31,31,31,32,31,32,32,31,32,32,31,31,31,32,31,32,31,31,32,32,31,31,32,31,32,32,32,32,32,31,31,32,32,31,32,32,31,31,32,31,32,32,32,32,32,31,32,32,31,32,31,31,32,32,32,32,13,52,54,54,54,32,31,31,31,32,31,32,32,32,32,31,32,32,31,32,31,32,32,31,32,31,31,32,31,31,31,31,32,32,31,32,32,31,31,31,32,32
31,32,31,31,32,31,32,31,31,31,32,31,32,32,32,32,32,31,31,31,32,32,32,32,32,32,32,32,32,32,31,31,31,32,31,32,32,32,32,31,32,32,32,32,31,32,32,32,31,31,31,32,32,32,31,32,32,31,31,32,3,54,54,4,32,32,32,31,31,31,31,31,31,32,31,31,31,32,31,32,32,32,32,31,31,32,31,32,31,31,31,32,32,31,31,32,31,31,32,31
31,31,31,31,31,32,32,32,31,31,32,32,32,31,31,32,31,32,31,31,31,31,31,32,31,31,31,31,31,31,32,31,32,32,31,32,31,32,31,31,32,32,32,31,31,31,31,32,32,32,32,31,31,31,32,32,32,31,32,32,33,0,2,30,32,31,31,31,32,31,32,32,32,31,32,32,31,32,32,32,31,32,32,31,31,31,31,32,31,31,31,31,31,31,32,31,31,31,32,32
32,32,31,32,31,32,31,31,31,31,32,31,32,32,31,32,31,32,31,32,32,31,32,32,32,32,32,32,31,32,32,31,32,32,31,31,32,32,31,31,32,32,32,31,31,31,32,32,31,32,32,31,31,31,32,31,31,32,32,31,33,0,1,30,32,32,31,32,32,32,32,31,31,32,31,31,32,32,32,31,31,32,32,31,31,31,31,31,31,31,31,32,32,31,32,32,32,32,31,32
